"year","town","cnt_sales","avg_sale_price","sale_price_q1","median_sale_price","sale_price_q3","avg_sales_ratio","sales_ratio_q1","median_sales_ratio","sales_ratio_q3","avg_assessed_value","assessed_value_q1","median_assessed_value","assessed_value_q3"
"2015","Plymouth","186","132293.01075268816","78558.2500000000","134500.0000000000","169750.0000000000","1.1757841976881718","0.6826941175","0.8774560440","1.3906448640","119069.40860215054","96995.0000000000","117005.0000000000","136437.5000000000"
"2015","Pomfret","48","230365.6875","100000.0000000000","187576.5000000000","318000.0000000000","1.0975690321250002","0.6880476190","0.8416447370","1.2070757575","191584.79166666666","134925.0000000000","167850.0000000000","238147.5000000000"
"2015","Portland","168","196602.58333333334","148550.0000000000","191000.0000000000","249925.0000000000","0.9022097687857142","0.6527006050","0.7445254155","0.9117944615","151499.04761904763","114782.5000000000","146020.0000000000","181982.5000000000"
"2015","Preston","101","170008.38613861386","88000.0000000000","162000.0000000000","237000.0000000000","1.201706261782178","0.6876000000","0.8147058820","1.1160000000","143005.84158415842","105500.0000000000","126800.0000000000","195900.0000000000"
"2015","Prospect","117","262604.0683760684","180000.0000000000","263000.0000000000","339300.0000000000","2.1143407295726497","0.6108311690","0.6827275760","0.7634222220","168461.7094017094","126630.0000000000","170130.0000000000","206740.0000000000"
"2015","Putnam","45","134818.26666666666","75000.0000000000","130000.0000000000","174000.0000000000","0.9411076908666666","0.6086614170","0.6928128520","0.9868686870","101297.77777777778","76900.0000000000","95900.0000000000","115800.0000000000"
"2015","Redding","132","521773.42424242425","394500.0000000000","513750.0000000000","656250.0000000000","0.7439878876590902","0.6372378950","0.7140039930","0.7982097705","374828.25757575757","277675.0000000000","363200.0000000000","445550.0000000000"
"2015","Ridgefield","450","628616.0622222222","375000.0000000000","575000.0000000000","779625.0000000000","1.086267382764444","0.6012046722","0.6694328675","0.7696746472","431669.13333333336","269827.5000000000","365780.0000000000","521390.0000000000"
"2015","Rocky Hill","295","241781.59661016948","145000.0000000000","200000.0000000000","269450.0000000000","0.7595335888372883","0.6309847995","0.7000000000","0.7757450980","166091.08474576272","111440.0000000000","142660.0000000000","180110.0000000000"
"2015","Roxbury","56","461352.3214285714","210000.0000000000","343500.0000000000","661500.0000000000","2.04251090675","0.6804002997","0.9246076270","1.2944214288","400564.16071428574","249430.0000000000","344210.0000000000","503557.5000000000"
"2015","Salem","68","202329.04411764705","78675.0000000000","207500.0000000000","285250.0000000000","1.0899861678823528","0.6874306010","0.7637784680","1.1285140775","162184.41176470587","103825.0000000000","149850.0000000000","231475.0000000000"
"2015","Salisbury","55","483756.89090909093","217750.0000000000","352500.0000000000","662500.0000000000","1.0117600068000001","0.6485494585","0.7609974550","1.0949333335","376716.9090909091","178800.0000000000","294500.0000000000","455700.0000000000"
"2015","Scotland","26","152106.88461538462","88000.0000000000","171250.0000000000","199500.0000000000","1.1857746648076926","0.7406147375","0.8840357145","1.4803392965","137748.84615384616","112267.5000000000","143275.0000000000","166177.5000000000"
"2015","Seymour","184","175155.30434782608","95600.0000000000","175000.0000000000","228475.0000000000","0.9874167530489125","0.6920299787","0.7756333335","0.9814328360","142194.61956521738","112560.0000000000","141715.0000000000","169645.0000000000"
"2015","Sharon","73","339532.09589041094","140000.0000000000","240000.0000000000","439900.0000000000","1.1493966420684927","0.7788150810","0.9435555560","1.2000000000","273879.31506849313","157000.0000000000","224700.0000000000","377800.0000000000"
"2015","Shelton","665","285295.33684210526","180000.0000000000","274900.0000000000","360000.0000000000","0.8304890721248123","0.6031541220","0.6928813560","0.8148000000","198325.15939849624","139650.0000000000","182420.0000000000","234990.0000000000"
"2015","Sherman","59","417079.9491525424","255750.0000000000","380000.0000000000","552389.5000000000","0.8331857733728812","0.6501250890","0.7030497590","0.8178891375","301738.9830508475","215450.0000000000","278900.0000000000","364500.0000000000"
"2015","Simsbury","403","314027.6923076923","205000.0000000000","291900.0000000000","399950.0000000000","0.8653108316476424","0.5753007800","0.6385893420","0.7409961015","216799.50372208437","137810.0000000000","183310.0000000000","238190.0000000000"
"2015","Somers","132","262495.2878787879","180225.0000000000","253250.0000000000","352750.0000000000","0.8288889805227275","0.6516173780","0.7121549635","0.8366265530","186002.27272727274","135040.0000000000","180600.0000000000","233000.0000000000"
"2015","South Windsor","440","258250.62272727274","158875.0000000000","229950.0000000000","318250.0000000000","0.7688488547409094","0.6310356830","0.6866981875","0.7830876112","175214.43181818182","123525.0000000000","152850.0000000000","211325.0000000000"
"2015","Southbury","490","228431.52040816325","100000.0000000000","170781.5000000000","336500.0000000000","0.7938784236877552","0.5700252383","0.6644389080","0.7891778005","151682.72448979592","75832.5000000000","102935.0000000000","223257.5000000000"
"2015","Southington","539","246006.64564007422","159950.0000000000","220000.0000000000","312250.0000000000","0.8487874608756957","0.6081414005","0.6752168040","0.7770674485","167849.15584415584","116530.0000000000","153280.0000000000","202105.0000000000"
"2015","Sprague","33","133644.69696969696","64900.0000000000","115000.0000000000","200500.0000000000","1.1233325256060607","0.6603893160","0.8797419350","1.2903333330","110069.39393939394","77420.0000000000","108150.0000000000","138180.0000000000"
"2015","Stafford","143","141302.1118881119","72500.0000000000","143000.0000000000","204490.0000000000","5.451471600356642","0.6977881635","0.7936923080","1.2479104165","217354.4055944056","97855.0000000000","125650.0000000000","169190.0000000000"
"2015","Stamford","1734","584127.6776239908","290000.0000000000","435000.0000000000","635000.0000000000","1.0168205325663187","0.5498895835","0.6180496800","0.7137058825","380007.17128027685","196730.0000000000","280725.0000000000","413120.0000000000"
"2015","Sterling","68","142170.08823529413","54750.0000000000","142950.0000000000","212475.0000000000","1.7540878331029415","0.6324565232","0.7464300170","1.3436169260","116652.5","69815.0000000000","116640.0000000000","156007.5000000000"
"2015","Stonington","358","332361.6620111732","180000.0000000000","269950.0000000000","433750.0000000000","0.8785697922011173","0.5926823938","0.6652539680","0.8428846152","228528.54748603352","124200.0000000000","190050.0000000000","285850.0000000000"
"2015","Stratford","267","195006.06741573033","125000.0000000000","189600.0000000000","261050.0000000000","8.784877840273401","0.6651496235","0.7810975610","1.0416372125","287078.0149812734","127295.0000000000","158480.0000000000","188930.0000000000"
"2015","Suffield","295","229366.83389830508","125000.0000000000","228650.0000000000","330000.0000000000","5.209094628200002","0.6433195540","0.7376444440","1.0166678555","198938.6033898305","127210.0000000000","175770.0000000000","239015.0000000000"
"2015","Thomaston","117","161573.37606837606","95550.0000000000","150000.0000000000","225000.0000000000","0.950446467196581","0.6860000000","0.7975609760","1.0186206900","132287.1794871795","98490.0000000000","120820.0000000000","162260.0000000000"
"2015","Thompson","47","144109.63829787233","71000.0000000000","138000.0000000000","202000.0000000000","0.9428272203404254","0.6021821445","0.6821739130","1.0411904765","106336.17021276595","85500.0000000000","108900.0000000000","123550.0000000000"
"2015","Tolland","54","242839.74074074073","166250.0000000000","213850.0000000000","337475.0000000000","1.085695112592592","0.6505197135","0.7270454545","0.8182266132","180029.16666666666","123850.0000000000","164040.0000000000","234300.0000000000"
"2015","Torrington","612","123246.76797385621","61500.0000000000","100000.0000000000","146158.0000000000","1.114026967936275","0.6786942982","0.8223892275","1.2681904763","97112.15522875817","73015.0000000000","87430.0000000000","106262.5000000000"
"2015","Trumbull","427","368925.5448946136","280000.0000000000","345000.0000000000","430000.0000000000","0.7667673328711949","0.6192491230","0.6697885200","0.7574137290","255039.7330210773","200750.0000000000","233800.0000000000","293850.0000000000"
"2015","Union","15","180653.33333333334","67900.0000000000","144000.0000000000","232500.0000000000","0.7875122167999998","0.6458659090","0.7760800000","0.9460672320","134974","75470.0000000000","131820.0000000000","181835.0000000000"
"2015","Vernon","476","150235.67226890757","82143.7500000000","148900.0000000000","205776.5000000000","1.1721676042521005","0.6984864490","0.8013073590","1.0377609222","117205.53781512605","91792.5000000000","121225.0000000000","149172.5000000000"
"2015","Voluntown","26","165068.46153846153","64945.0000000000","175000.0000000000","222750.0000000000","1.1226208320384616","0.6814781745","0.7974956045","1.0809426265","135771","101615.0000000000","133355.0000000000","160575.0000000000"
"2015","Wallingford","706","241365.59206798868","145988.7500000000","216725.0000000000","288375.0000000000","1.207676424964589","0.6718380775","0.7532222220","0.9134404760","182296.17563739375","128500.0000000000","162300.0000000000","208050.0000000000"
"2015","Warren","25","403969.8","210000.0000000000","275000.0000000000","367000.0000000000","0.7565223304000002","0.5563157890","0.7283277590","0.9808000000","226181.6","169050.0000000000","211400.0000000000","258930.0000000000"
"2015","Washington","96","617660.0208333334","226500.0000000000","388750.0000000000","730125.0000000000","0.7969076731979169","0.5099145238","0.7616951755","0.9731123902","372868.0208333333","215755.0000000000","326790.0000000000","459745.0000000000"
"2015","Waterbury","1539","79635.65821962313","36000.0000000000","65000.0000000000","111500.0000000000","1.3860320904236543","0.7145089285","0.9781629900","1.5369563495","75722.46913580247","51025.0000000000","73340.0000000000","93645.0000000000"
"2015","Waterford","391","194022.65217391305","114200.0000000000","185000.0000000000","252000.0000000000","0.9966744900537079","0.6409389495","0.7454497070","0.9770902780","149917.80051150895","103360.0000000000","138300.0000000000","179775.0000000000"
"2015","Watertown","313","190483.38338658147","121000.0000000000","175000.0000000000","240000.0000000000","1.0913761192108624","0.6412844040","0.7222222220","0.8718181820","141746.54952076677","109200.0000000000","128700.0000000000","162500.0000000000"
"2015","West Hartford","1000","317859.651","211625.0000000000","287750.0000000000","379225.0000000000","0.6927812289600003","0.5960193488","0.6564679225","0.7381250000","208338.07","150360.0000000000","188195.0000000000","242322.5000000000"
"2015","West Haven","450","158939.49333333335","100000.0000000000","150200.0000000000","204750.0000000000","1.2795141518377773","0.7231848488","0.8636743730","1.1755189660","155362.93333333332","113487.5000000000","131320.0000000000","156642.5000000000"
"2015","Westbrook","149","282929.26174496644","152250.0000000000","260900.0000000000","385000.0000000000","0.831538193228188","0.5845374450","0.6858823530","0.8645674990","208150.8053691275","128340.0000000000","207270.0000000000","265440.0000000000"
"2015","Weston","165","775697.3333333334","540000.0000000000","757289.0000000000","975000.0000000000","0.7407460652303026","0.6041055720","0.6500000000","0.7912727270","525651.0909090909","367000.0000000000","485700.0000000000","633800.0000000000"
"2015","Westport","417","1329354.1223021583","760000.0000000000","1099000.0000000000","1660000.0000000000","0.7121401564988002","0.5289241620","0.6147096770","0.7100000000","801926.7266187051","453200.0000000000","641800.0000000000","970400.0000000000"
"2015","Wethersfield","409","223648.72860635698","160000.0000000000","210000.0000000000","287000.0000000000","0.8328701799242059","0.6533013730","0.7300330030","0.8476363640","163238.1173594132","135400.0000000000","158200.0000000000","195400.0000000000"
"2015","Willington","63","195454.3650793651","146500.0000000000","189900.0000000000","243000.0000000000","0.8782852263650793","0.6599233920","0.7442500000","0.8595739490","144950.95238095237","115190.0000000000","128860.0000000000","183385.0000000000"
"2015","Wilton","268","729333.4402985075","473750.0000000000","727000.0000000000","935000.0000000000","1.2288370608731336","0.5797370468","0.6468107765","0.7748527430","478848.17164179106","350000.0000000000","435610.0000000000","573247.5000000000"
